date,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,surface_pressure,precipitation,cloud_cover,dew_point_2m
2016-11-06 06:00:00,10.5,94,8.6,0.0,1016.8,0.0,0,9.7
2016-11-06 07:00:00,10.7,95,9.0,12.0,1017.7,0.0,0,9.9
2016-11-06 08:00:00,13.5,90,10.5,132.0,1018.2,0.0,0,11.9
2016-11-06 09:00:00,16.6,80,9.7,307.0,1018.6,0.0,0,13.1
2016-11-06 10:00:00,18.8,73,10.9,467.0,1018.8,0.0,0,13.8
2016-11-06 11:00:00,20.5,67,12.8,580.0,1018.7,0.0,0,14.2
2016-11-06 12:00:00,21.6,62,14.5,635.0,1018.1,0.0,6,14.0
2016-11-06 13:00:00,22.1,60,13.8,619.0,1017.4,0.0,5,13.9
2016-11-06 14:00:00,22.3,59,14.0,540.0,1016.9,0.0,5,13.9
2016-11-06 15:00:00,22.2,60,14.1,401.0,1016.9,0.0,3,14.0
2016-11-06 16:00:00,21.5,64,10.8,232.0,1017.0,0.0,5,14.4
2016-11-06 17:00:00,19.7,71,9.4,68.0,1017.2,0.0,5,14.2
2016-11-06 18:00:00,18.1,76,10.8,0.0,1017.2,0.0,3,13.9
2016-11-06 19:00:00,17.1,80,13.2,0.0,1017.7,0.0,5,13.7
2016-11-06 20:00:00,16.3,84,15.1,0.0,1018.5,0.0,2,13.6
2016-11-06 21:00:00,15.4,90,15.0,0.0,1019.1,0.0,6,13.8
2016-11-06 22:00:00,14.7,95,14.4,0.0,1019.2,0.0,6,13.8
2016-11-06 23:00:00,14.3,96,13.2,0.0,1019.2,0.0,7,13.7
2016-11-07 00:00:00,14.1,97,12.1,0.0,1019.1,0.0,90,13.7
2016-11-07 01:00:00,13.9,98,12.0,0.0,1018.8,0.0,96,13.6
2016-11-07 02:00:00,13.9,98,12.9,0.0,1018.4,0.0,100,13.6
2016-11-07 03:00:00,14.6,98,12.9,0.0,1017.8,0.0,100,14.3
2016-11-07 04:00:00,14.7,99,13.5,0.0,1017.6,0.0,100,14.5
2016-11-07 05:00:00,14.9,98,12.9,0.0,1017.9,0.0,99,14.5
2016-11-07 06:00:00,14.8,98,10.2,0.0,1017.9,0.0,99,14.5
2016-11-07 07:00:00,14.8,97,10.7,6.0,1018.7,0.0,96,14.4
2016-11-07 08:00:00,15.7,93,13.0,71.0,1018.8,0.0,97,14.5
2016-11-07 09:00:00,17.0,87,13.6,167.0,1018.9,0.0,100,14.8
2016-11-07 10:00:00,18.1,83,12.8,171.0,1019.1,0.0,100,15.1
2016-11-07 11:00:00,18.4,82,13.6,110.0,1018.6,0.0,100,15.4
2016-11-07 12:00:00,18.6,84,13.6,89.0,1018.0,0.2,100,15.8
2016-11-07 13:00:00,18.1,90,13.1,60.0,1017.0,0.8,100,16.5
2016-11-07 14:00:00,17.8,92,14.4,37.0,1016.9,1.1,100,16.5
2016-11-07 15:00:00,16.7,95,17.3,13.0,1016.8,1.9,100,15.9
2016-11-07 16:00:00,16.3,94,20.9,8.0,1017.3,1.9,100,15.4
2016-11-07 17:00:00,15.8,94,24.9,2.0,1018.5,2.4,100,14.8
2016-11-07 18:00:00,14.9,93,27.2,0.0,1019.9,2.4,100,13.9
2016-11-07 19:00:00,13.9,92,27.8,0.0,1021.5,1.5,100,12.7
2016-11-07 20:00:00,13.0,91,26.6,0.0,1021.5,0.8,100,11.6
2016-11-07 21:00:00,12.4,91,24.7,0.0,1022.4,0.8,100,11.0
2016-11-07 22:00:00,12.1,92,24.3,0.0,1023.0,0.7,100,10.8
2016-11-07 23:00:00,11.8,92,23.1,0.0,1023.4,0.5,100,10.6
2016-11-08 00:00:00,11.6,93,22.5,0.0,1023.6,0.6,100,10.4
2016-11-08 01:00:00,11.2,93,23.4,0.0,1024.6,0.5,100,10.0
2016-11-08 02:00:00,10.7,92,23.9,0.0,1025.2,0.3,100,9.4
2016-11-08 03:00:00,9.9,91,23.4,0.0,1025.8,0.4,100,8.5
2016-11-08 04:00:00,9.5,88,22.4,0.0,1026.5,0.4,100,7.7
2016-11-08 05:00:00,9.3,82,20.7,0.0,1027.1,0.2,100,6.4
2016-11-08 06:00:00,9.1,77,17.0,0.0,1028.5,0.0,100,5.4
2016-11-08 07:00:00,9.1,73,16.2,2.0,1028.9,0.0,100,4.6
2016-11-08 08:00:00,9.4,68,17.5,64.0,1030.2,0.0,100,3.8
2016-11-08 09:00:00,9.9,64,20.7,158.0,1030.3,0.0,100,3.3
2016-11-08 10:00:00,10.4,59,21.3,202.0,1030.4,0.0,100,2.8
2016-11-08 11:00:00,10.9,57,20.8,283.0,1030.8,0.0,100,2.7
2016-11-08 12:00:00,11.2,55,21.0,337.0,1030.1,0.0,100,2.6
2016-11-08 13:00:00,11.4,54,21.2,332.0,1029.5,0.0,100,2.4
2016-11-08 14:00:00,11.4,52,20.5,290.0,1029.0,0.0,100,1.9
2016-11-08 15:00:00,10.9,52,19.7,138.0,1029.4,0.0,100,1.4
2016-11-08 16:00:00,10.6,52,18.7,84.0,1029.7,0.0,100,1.0
2016-11-08 17:00:00,10.1,53,15.8,44.0,1030.3,0.0,100,0.9
2016-11-08 18:00:00,9.5,55,10.9,0.0,1031.1,0.0,99,0.9
2016-11-08 19:00:00,9.2,56,12.6,0.0,1031.9,0.0,99,0.8
2016-11-08 20:00:00,8.9,57,13.5,0.0,1031.9,0.0,100,0.8
2016-11-08 21:00:00,8.7,58,14.1,0.0,1032.4,0.0,99,0.8
2016-11-08 22:00:00,8.5,58,14.4,0.0,1032.4,0.0,99,0.7
2016-11-08 23:00:00,8.4,58,13.4,0.0,1032.4,0.0,100,0.6
2016-11-09 00:00:00,8.3,58,13.5,0.0,1032.2,0.0,99,0.5
2016-11-09 01:00:00,8.0,60,12.9,0.0,1032.0,0.0,100,0.7
2016-11-09 02:00:00,8.1,60,12.2,0.0,1031.5,0.0,100,0.9
2016-11-09 03:00:00,7.9,61,11.2,0.0,1030.9,0.0,100,0.9
2016-11-09 04:00:00,7.8,63,10.5,0.0,1030.6,0.0,100,1.2
2016-11-09 05:00:00,7.7,65,10.4,0.0,1030.7,0.0,100,1.6
2016-11-09 06:00:00,7.7,67,7.9,0.0,1030.4,0.0,100,1.9
2016-11-09 07:00:00,7.6,70,9.4,6.0,1031.2,0.0,100,2.5
2016-11-09 08:00:00,8.4,68,10.8,73.0,1031.2,0.0,100,2.9
2016-11-09 09:00:00,9.5,65,12.0,171.0,1031.2,0.0,100,3.1
2016-11-09 10:00:00,10.6,61,12.8,283.0,1030.8,0.0,100,3.4
2016-11-09 11:00:00,11.3,58,14.8,293.0,1029.9,0.0,100,3.5
2016-11-09 12:00:00,12.1,55,14.7,343.0,1028.8,0.0,100,3.3
2016-11-09 13:00:00,12.3,53,13.1,271.0,1027.9,0.0,100,3.1
2016-11-09 14:00:00,12.2,53,11.2,161.0,1027.0,0.0,100,3.0
2016-11-09 15:00:00,11.6,57,9.2,76.0,1027.0,0.0,100,3.3
2016-11-09 16:00:00,11.3,60,7.7,28.0,1026.9,0.0,100,3.7
2016-11-09 17:00:00,10.9,62,7.4,10.0,1027.0,0.0,100,3.8
2016-11-09 18:00:00,10.7,62,6.6,0.0,1026.7,0.0,100,3.8
2016-11-09 19:00:00,10.3,64,5.9,0.0,1027.0,0.0,100,3.9
2016-11-09 20:00:00,10.0,67,6.2,0.0,1026.7,0.0,100,4.2
2016-11-09 21:00:00,9.6,71,7.3,0.0,1026.4,0.0,100,4.6
2016-11-09 22:00:00,9.2,75,6.1,0.0,1026.5,0.0,100,5.0
2016-11-09 23:00:00,9.0,78,5.5,0.0,1026.0,0.0,98,5.3
2016-11-10 00:00:00,8.9,80,3.6,0.0,1025.5,0.0,99,5.6
2016-11-10 01:00:00,8.8,81,2.6,0.0,1025.3,0.0,100,5.7
2016-11-10 02:00:00,8.8,81,2.3,0.0,1024.8,0.0,100,5.7
2016-11-10 03:00:00,9.0,84,1.9,0.0,1024.1,0.0,100,6.4
2016-11-10 04:00:00,9.0,81,1.1,0.0,1023.6,0.0,100,5.9
2016-11-10 05:00:00,8.9,87,0.4,0.0,1023.2,0.0,100,6.8
2016-11-10 06:00:00,8.9,79,1.5,0.0,1023.9,0.0,98,5.5
2016-11-10 07:00:00,8.7,83,4.2,3.0,1024.3,0.0,99,6.0
2016-11-10 08:00:00,9.3,78,5.9,69.0,1024.3,0.0,97,5.6
2016-11-10 09:00:00,10.3,74,9.8,202.0,1024.6,0.0,99,5.8
2016-11-10 10:00:00,11.7,67,14.1,348.0,1024.3,0.0,91,5.7
2016-11-10 11:00:00,12.7,61,15.5,446.0,1023.4,0.0,92,5.3
2016-11-10 12:00:00,13.1,58,17.4,369.0,1022.1,0.0,99,5.1
2016-11-10 13:00:00,13.4,57,17.9,360.0,1021.0,0.0,100,5.0
2016-11-10 14:00:00,13.8,55,19.1,380.0,1020.1,0.0,89,4.8
2016-11-10 15:00:00,13.6,54,19.8,303.0,1019.4,0.0,28,4.5
2016-11-10 16:00:00,13.3,56,17.6,217.0,1018.7,0.0,1,4.7
2016-11-10 17:00:00,12.1,61,14.5,65.0,1018.6,0.0,0,4.9
2016-11-10 18:00:00,10.9,67,14.9,0.0,1017.8,0.0,0,5.1
2016-11-10 19:00:00,10.3,72,16.2,0.0,1018.4,0.0,0,5.4
2016-11-10 20:00:00,9.8,76,17.4,0.0,1018.7,0.0,0,5.7
2016-11-10 21:00:00,9.3,79,16.8,0.0,1019.2,0.0,0,5.9
2016-11-10 22:00:00,8.7,83,14.8,0.0,1019.8,0.0,0,6.0
2016-11-10 23:00:00,8.1,87,12.8,0.0,1020.4,0.0,0,6.0
2016-11-11 00:00:00,7.6,90,11.7,0.0,1020.1,0.0,0,6.0
2016-11-11 01:00:00,7.2,92,11.2,0.0,1020.1,0.0,0,5.9
2016-11-11 02:00:00,6.9,93,10.7,0.0,1020.0,0.0,0,5.8
2016-11-11 03:00:00,6.6,93,10.5,0.0,1019.7,0.0,0,5.6
2016-11-11 04:00:00,6.4,94,10.3,0.0,1019.5,0.0,0,5.5
2016-11-11 05:00:00,6.2,95,9.1,0.0,1019.5,0.0,0,5.4
2016-11-11 06:00:00,5.9,95,9.4,0.0,1019.1,0.0,0,5.2
2016-11-11 07:00:00,5.7,96,9.9,8.0,1019.6,0.0,0,5.1
2016-11-11 08:00:00,7.9,89,11.4,122.0,1019.6,0.0,0,6.2
2016-11-11 09:00:00,10.6,78,12.4,299.0,1020.2,0.0,0,7.0
2016-11-11 10:00:00,13.0,70,12.2,461.0,1019.9,0.0,0,7.6
2016-11-11 11:00:00,15.1,63,12.1,577.0,1019.2,0.0,0,8.0
2016-11-11 12:00:00,16.7,57,11.9,632.0,1017.9,0.0,0,8.1
2016-11-11 13:00:00,17.8,53,11.5,620.0,1017.1,0.0,0,8.0
2016-11-11 14:00:00,18.3,51,10.9,542.0,1016.4,0.0,0,7.9
2016-11-11 15:00:00,18.4,50,11.2,408.0,1016.1,0.0,0,7.7
2016-11-11 16:00:00,17.6,56,7.6,235.0,1015.6,0.0,21,8.7
2016-11-11 17:00:00,15.6,63,8.0,66.0,1016.1,0.0,90,8.6
2016-11-11 18:00:00,13.8,70,8.7,0.0,1016.0,0.0,96,8.4
2016-11-11 19:00:00,13.0,73,10.1,0.0,1016.2,0.0,82,8.3
2016-11-11 20:00:00,12.3,76,10.8,0.0,1016.4,0.0,57,8.1
2016-11-11 21:00:00,12.1,77,11.5,0.0,1016.4,0.0,53,8.1
2016-11-11 22:00:00,11.5,80,11.0,0.0,1016.6,0.0,16,8.1
2016-11-11 23:00:00,10.7,84,10.9,0.0,1016.7,0.0,32,8.1
2016-11-12 00:00:00,9.9,87,9.0,0.0,1016.6,0.0,79,7.9
2016-11-12 01:00:00,9.4,89,7.1,0.0,1016.6,0.0,99,7.7
2016-11-12 02:00:00,9.2,90,6.9,0.0,1016.3,0.0,99,7.7
2016-11-12 03:00:00,9.0,89,6.6,0.0,1016.2,0.0,99,7.4
2016-11-12 04:00:00,8.9,90,6.5,0.0,1016.1,0.0,98,7.3
2016-11-12 05:00:00,8.9,90,6.5,0.0,1015.9,0.0,99,7.4
2016-11-12 06:00:00,9.0,90,7.2,0.0,1015.6,0.0,98,7.4
2016-11-12 07:00:00,9.3,89,7.8,5.0,1016.0,0.0,82,7.5
2016-11-12 08:00:00,11.1,83,7.7,73.0,1016.6,0.0,71,8.4
2016-11-12 09:00:00,13.0,74,6.5,119.0,1016.9,0.0,72,8.6
2016-11-12 10:00:00,14.5,70,6.1,181.0,1017.1,0.0,72,9.1
2016-11-12 11:00:00,15.5,67,6.0,181.0,1017.5,0.0,98,9.5
2016-11-12 12:00:00,16.4,66,5.8,224.0,1016.6,0.0,91,10.0
2016-11-12 13:00:00,17.7,63,6.3,385.0,1016.0,0.0,37,10.5
2016-11-12 14:00:00,18.6,61,7.1,382.0,1015.4,0.0,12,11.0
2016-11-12 15:00:00,19.3,62,7.7,328.0,1015.9,0.0,10,12.0
2016-11-12 16:00:00,19.1,65,4.0,203.0,1016.2,0.0,2,12.4
2016-11-12 17:00:00,17.8,80,2.4,59.0,1016.2,0.0,1,14.3
2016-11-12 18:00:00,15.3,83,2.2,0.0,1016.1,0.0,35,12.5
2016-11-12 19:00:00,13.7,88,3.9,0.0,1016.8,0.0,62,11.8
2016-11-12 20:00:00,13.3,89,2.9,0.0,1017.2,0.0,94,11.5
2016-11-12 21:00:00,12.1,94,4.1,0.0,1017.2,0.0,75,11.1
2016-11-12 22:00:00,11.7,95,4.8,0.0,1017.6,0.0,91,10.9
2016-11-12 23:00:00,11.2,95,6.1,0.0,1017.4,0.0,80,10.5
2016-11-13 00:00:00,11.4,95,3.8,0.0,1017.7,0.0,32,10.6
2016-11-13 01:00:00,11.9,95,1.6,0.0,1017.9,0.0,7,11.0
2016-11-13 02:00:00,10.4,98,4.1,0.0,1017.7,0.0,18,10.0
2016-11-13 03:00:00,9.2,99,5.9,0.0,1017.4,0.0,50,9.1
2016-11-13 04:00:00,9.2,99,4.7,0.0,1017.1,0.0,83,9.1
2016-11-13 05:00:00,10.1,98,4.6,0.0,1017.1,0.0,100,9.8
2016-11-13 06:00:00,10.6,98,5.2,0.0,1016.7,0.0,99,10.3
2016-11-13 07:00:00,11.3,97,6.8,3.0,1016.8,0.0,48,10.8
2016-11-13 08:00:00,12.7,92,6.6,56.0,1017.2,0.0,22,11.5
2016-11-13 09:00:00,15.0,85,4.9,180.0,1017.7,0.0,42,12.4
2016-11-13 10:00:00,17.2,77,5.2,336.0,1017.7,0.0,38,13.2
2016-11-13 11:00:00,18.9,72,6.0,448.0,1017.0,0.0,38,13.6
2016-11-13 12:00:00,20.1,68,5.8,552.0,1015.9,0.0,9,14.0
2016-11-13 13:00:00,21.0,65,4.0,523.0,1014.6,0.0,19,14.1
2016-11-13 14:00:00,21.4,64,2.2,466.0,1013.9,0.0,30,14.2
2016-11-13 15:00:00,21.3,64,2.1,290.0,1013.7,0.0,100,14.3
2016-11-13 16:00:00,21.0,67,2.7,109.0,1013.8,0.0,100,14.6
2016-11-13 17:00:00,20.4,71,4.0,22.0,1014.3,0.0,100,15.0
2016-11-13 18:00:00,19.5,78,1.1,0.0,1014.5,0.0,100,15.6
2016-11-13 19:00:00,18.8,82,2.9,0.0,1015.1,0.0,100,15.6
2016-11-13 20:00:00,18.0,85,4.7,0.0,1015.1,0.0,100,15.4
2016-11-13 21:00:00,17.6,86,5.1,0.0,1015.0,0.0,99,15.2
2016-11-13 22:00:00,17.2,87,5.7,0.0,1014.8,0.0,98,15.1
2016-11-13 23:00:00,16.7,89,6.7,0.0,1014.7,0.0,52,15.0
2016-11-14 00:00:00,15.8,93,6.2,0.0,1014.4,0.0,14,14.7
2016-11-14 01:00:00,14.8,96,8.2,0.0,1014.5,0.0,20,14.1
2016-11-14 02:00:00,14.7,96,6.6,0.0,1014.2,0.0,28,14.0
2016-11-14 03:00:00,14.9,94,3.2,0.0,1014.4,0.0,35,14.0
2016-11-14 04:00:00,14.0,97,3.0,0.0,1014.2,0.0,42,13.5
2016-11-14 05:00:00,13.8,98,3.6,0.0,1014.4,0.0,39,13.4
2016-11-14 06:00:00,13.1,99,3.1,0.0,1014.5,0.0,42,13.0
2016-11-14 07:00:00,12.7,100,2.5,4.0,1014.8,0.0,76,12.6
2016-11-14 08:00:00,14.7,96,3.8,64.0,1015.6,0.0,72,14.0
2016-11-14 09:00:00,16.4,92,4.3,143.0,1016.0,0.0,58,15.0
2016-11-14 10:00:00,18.4,84,4.9,309.0,1015.8,0.0,4,15.7
2016-11-14 11:00:00,19.8,78,5.8,423.0,1015.7,0.0,16,15.8
2016-11-14 12:00:00,21.2,68,6.2,526.0,1015.1,0.0,89,15.2
2016-11-14 13:00:00,21.2,67,6.8,295.0,1014.6,0.0,100,14.8
2016-11-14 14:00:00,21.1,67,8.4,222.0,1014.6,0.0,98,14.7
2016-11-14 15:00:00,20.9,69,9.0,121.0,1015.0,0.0,87,15.0
2016-11-14 16:00:00,20.0,71,11.1,81.0,1015.2,0.0,63,14.6
2016-11-14 17:00:00,18.9,73,10.2,34.0,1016.0,0.0,57,13.9
2016-11-14 18:00:00,17.5,77,9.3,0.0,1016.7,0.0,72,13.4
2016-11-14 19:00:00,16.6,79,9.3,0.0,1017.6,0.0,58,12.9
2016-11-14 20:00:00,15.8,81,9.6,0.0,1017.8,0.0,53,12.5
2016-11-14 21:00:00,15.2,83,10.7,0.0,1018.5,0.0,39,12.2
2016-11-14 22:00:00,14.5,85,13.5,0.0,1019.3,0.0,35,12.0
2016-11-14 23:00:00,13.7,89,14.7,0.0,1019.8,0.0,38,11.8
2016-11-15 00:00:00,13.1,91,15.1,0.0,1020.2,0.0,42,11.6
2016-11-15 01:00:00,12.6,93,14.5,0.0,1020.5,0.0,43,11.5
2016-11-15 02:00:00,12.4,93,13.3,0.0,1020.9,0.0,36,11.3
2016-11-15 03:00:00,12.7,91,13.0,0.0,1020.9,0.0,31,11.2
2016-11-15 04:00:00,12.4,91,12.5,0.0,1021.3,0.0,41,10.9
2016-11-15 05:00:00,12.3,90,13.2,0.0,1021.6,0.0,48,10.6
2016-11-15 06:00:00,12.3,88,13.3,0.0,1022.1,0.0,44,10.3
2016-11-15 07:00:00,11.9,88,13.2,4.0,1022.6,0.0,53,10.0
2016-11-15 08:00:00,12.7,83,13.3,83.0,1023.0,0.0,42,9.9
2016-11-15 09:00:00,13.9,75,15.4,220.0,1023.1,0.0,31,9.5
2016-11-15 10:00:00,15.1,66,17.3,385.0,1023.3,0.0,13,8.7
2016-11-15 11:00:00,16.1,59,16.7,517.0,1023.2,0.0,6,8.0
2016-11-15 12:00:00,16.7,55,16.7,563.0,1022.5,0.0,1,7.5
2016-11-15 13:00:00,17.1,51,16.5,552.0,1022.1,0.0,0,7.0
2016-11-15 14:00:00,17.3,50,16.6,507.0,1021.5,0.0,0,6.7
2016-11-15 15:00:00,17.3,47,16.2,383.0,1021.4,0.0,0,6.0
2016-11-15 16:00:00,16.5,51,13.1,217.0,1021.4,0.0,0,6.3
2016-11-15 17:00:00,14.8,56,11.5,58.0,1021.6,0.0,0,6.0
2016-11-15 18:00:00,13.4,60,12.1,0.0,1022.2,0.0,0,5.8
2016-11-15 19:00:00,12.4,63,14.4,0.0,1022.0,0.0,0,5.6
2016-11-15 20:00:00,11.5,67,15.5,0.0,1022.4,0.0,3,5.6
2016-11-15 21:00:00,10.8,71,15.5,0.0,1022.4,0.0,8,5.6
2016-11-15 22:00:00,10.1,74,15.1,0.0,1022.5,0.0,6,5.7
2016-11-15 23:00:00,9.6,77,14.4,0.0,1022.7,0.0,23,5.8
2016-11-16 00:00:00,9.5,78,14.4,0.0,1022.1,0.0,73,5.9
2016-11-16 01:00:00,9.1,81,14.5,0.0,1021.6,0.0,91,6.1
2016-11-16 02:00:00,9.1,82,14.9,0.0,1021.6,0.0,93,6.2
2016-11-16 03:00:00,10.4,77,15.3,0.0,1020.7,0.0,80,6.4
2016-11-16 04:00:00,10.5,76,14.8,0.0,1020.1,0.0,60,6.5
2016-11-16 05:00:00,10.3,78,13.8,0.0,1019.6,0.0,54,6.7
2016-11-16 06:00:00,10.2,80,13.6,0.0,1019.1,0.0,72,6.8
2016-11-16 07:00:00,10.3,81,13.4,4.0,1019.7,0.0,26,7.1
2016-11-16 08:00:00,11.2,78,14.3,79.0,1019.6,0.0,45,7.5
2016-11-16 09:00:00,12.7,73,15.9,215.0,1019.8,0.0,36,8.0
2016-11-16 10:00:00,14.0,69,15.6,318.0,1019.8,0.0,51,8.4
2016-11-16 11:00:00,14.9,67,14.4,346.0,1019.2,0.0,44,8.8
2016-11-16 12:00:00,15.9,64,13.4,408.0,1018.5,0.0,52,9.2
2016-11-16 13:00:00,16.7,63,12.9,396.0,1017.9,0.0,48,9.6
2016-11-16 14:00:00,17.0,63,13.2,340.0,1017.0,0.0,46,9.9
2016-11-16 15:00:00,16.9,66,12.6,225.0,1017.1,0.0,38,10.5
2016-11-16 16:00:00,16.5,68,11.3,140.0,1017.1,0.0,44,10.6
2016-11-16 17:00:00,15.5,72,9.2,36.0,1017.4,0.0,61,10.6
2016-11-16 18:00:00,14.8,75,9.1,0.0,1017.2,0.0,79,10.5
2016-11-16 19:00:00,14.4,77,9.2,0.0,1017.8,0.0,95,10.5
2016-11-16 20:00:00,14.1,80,9.4,0.0,1017.5,0.2,66,10.7
2016-11-16 21:00:00,13.6,84,9.5,0.0,1017.6,0.4,94,11.0
2016-11-16 22:00:00,13.3,89,7.8,0.0,1018.0,1.4,81,11.6
2016-11-16 23:00:00,13.0,92,9.0,0.0,1018.3,0.8,84,11.6
2016-11-17 00:00:00,12.8,93,8.3,0.0,1017.9,0.4,92,11.7
2016-11-17 01:00:00,12.7,94,8.3,0.0,1018.0,0.5,59,11.7
2016-11-17 02:00:00,12.5,94,8.7,0.0,1018.0,1.8,75,11.6
2016-11-17 03:00:00,12.5,95,9.4,0.0,1018.0,0.5,99,11.8
2016-11-17 04:00:00,12.7,95,10.4,0.0,1017.5,0.4,97,11.9
2016-11-17 05:00:00,12.7,95,10.2,0.0,1017.5,0.3,99,11.9
2016-11-17 06:00:00,12.8,95,9.7,0.0,1017.5,0.5,99,12.0
2016-11-17 07:00:00,12.8,95,9.2,1.0,1018.3,0.3,99,12.0
2016-11-17 08:00:00,13.1,95,10.5,19.0,1018.5,0.2,99,12.3
2016-11-17 09:00:00,13.8,92,12.0,64.0,1018.9,0.0,100,12.5
2016-11-17 10:00:00,14.5,88,11.8,83.0,1019.2,0.0,100,12.5
2016-11-17 11:00:00,14.6,88,12.6,54.0,1018.9,0.0,100,12.7
2016-11-17 12:00:00,14.8,88,12.6,43.0,1018.1,0.0,100,12.7
2016-11-17 13:00:00,15.2,85,12.8,61.0,1017.3,0.0,100,12.7
2016-11-17 14:00:00,15.7,82,10.7,69.0,1017.0,0.0,100,12.6
2016-11-17 15:00:00,15.4,85,11.3,32.0,1016.9,0.0,100,13.0
2016-11-17 16:00:00,15.3,86,10.9,27.0,1017.1,0.0,100,13.0
2016-11-17 17:00:00,15.2,87,10.1,6.0,1017.1,0.0,100,13.0
2016-11-17 18:00:00,15.0,88,8.7,0.0,1017.3,0.0,100,13.0
2016-11-17 19:00:00,15.0,88,8.8,0.0,1017.5,0.0,100,13.0
2016-11-17 20:00:00,14.9,88,9.9,0.0,1017.2,0.0,100,13.0
2016-11-17 21:00:00,14.9,88,9.1,0.0,1017.1,0.0,100,13.0
2016-11-17 22:00:00,14.9,88,9.4,0.0,1016.8,0.0,100,13.0
2016-11-17 23:00:00,14.9,89,9.4,0.0,1016.5,0.0,100,13.1
2016-11-18 00:00:00,14.9,89,8.6,0.0,1015.8,0.0,100,13.2
2016-11-18 01:00:00,14.9,91,7.8,0.0,1015.6,1.1,100,13.4
2016-11-18 02:00:00,14.7,95,7.1,0.0,1014.9,2.6,100,13.8
2016-11-18 03:00:00,14.7,97,6.9,0.0,1014.4,1.3,100,14.2
2016-11-18 04:00:00,14.8,97,7.6,0.0,1013.5,1.3,100,14.3
2016-11-18 05:00:00,14.7,97,8.9,0.0,1012.9,0.6,100,14.3
2016-11-18 06:00:00,14.8,98,5.4,0.0,1012.6,0.7,96,14.5
2016-11-18 07:00:00,14.9,98,1.1,0.0,1013.1,0.5,100,14.6
2016-11-18 08:00:00,15.2,98,4.7,14.0,1013.4,0.4,100,14.8
2016-11-18 09:00:00,15.6,96,4.7,56.0,1013.2,0.2,100,15.0
2016-11-18 10:00:00,15.8,94,6.3,70.0,1013.0,0.0,100,14.9
2016-11-18 11:00:00,16.2,93,8.9,77.0,1012.5,0.0,100,15.1
2016-11-18 12:00:00,17.4,89,12.1,209.0,1011.8,0.0,100,15.5
2016-11-18 13:00:00,18.7,83,13.6,274.0,1011.0,0.0,100,15.8
2016-11-18 14:00:00,19.7,79,13.1,302.0,1010.5,0.0,100,15.9
2016-11-18 15:00:00,20.1,78,11.4,157.0,1010.3,0.0,100,16.2
2016-11-18 16:00:00,19.7,81,7.4,69.0,1010.5,0.0,100,16.3
2016-11-18 17:00:00,19.2,83,5.6,17.0,1010.8,0.0,98,16.3
2016-11-18 18:00:00,18.7,87,4.4,0.0,1010.9,0.0,100,16.4
2016-11-18 19:00:00,18.1,90,2.9,0.0,1011.1,0.0,100,16.5
2016-11-18 20:00:00,17.5,94,2.9,0.0,1011.1,0.0,95,16.4
2016-11-18 21:00:00,16.8,95,4.4,0.0,1011.0,0.3,94,16.1
2016-11-18 22:00:00,16.1,97,4.3,0.0,1011.3,0.5,100,15.6
2016-11-18 23:00:00,15.6,97,3.9,0.0,1011.6,0.5,92,15.2
2016-11-19 00:00:00,15.3,98,5.2,0.0,1011.2,0.3,98,14.9
2016-11-19 01:00:00,15.5,97,5.2,0.0,1011.4,0.9,97,15.0
2016-11-19 02:00:00,15.6,97,5.4,0.0,1011.7,1.1,97,15.2
2016-11-19 03:00:00,16.3,97,7.1,0.0,1011.4,0.3,100,15.9
2016-11-19 04:00:00,16.6,97,6.9,0.0,1011.7,0.0,100,16.2
2016-11-19 05:00:00,16.7,97,5.2,0.0,1011.6,0.0,100,16.3
2016-11-19 06:00:00,16.6,98,4.9,0.0,1012.3,0.0,75,16.3
2016-11-19 07:00:00,16.5,98,5.0,1.0,1013.1,0.0,97,16.3
2016-11-19 08:00:00,16.8,98,2.7,21.0,1013.5,0.0,100,16.4
2016-11-19 09:00:00,17.1,96,3.8,52.0,1013.8,0.0,100,16.4
2016-11-19 10:00:00,17.4,94,5.2,86.0,1013.8,0.0,100,16.3
2016-11-19 11:00:00,18.1,88,6.8,165.0,1014.3,0.0,100,16.1
2016-11-19 12:00:00,18.4,86,8.0,131.0,1013.6,0.0,100,16.1
2016-11-19 13:00:00,18.7,84,8.8,125.0,1013.2,0.0,100,16.0
2016-11-19 14:00:00,18.8,83,8.0,80.0,1013.0,0.0,98,15.8
2016-11-19 15:00:00,18.0,90,7.6,46.0,1013.1,0.0,97,16.4
2016-11-19 16:00:00,18.0,90,7.5,45.0,1013.5,0.0,90,16.2
2016-11-19 17:00:00,17.5,92,7.6,16.0,1013.9,0.0,90,16.2
2016-11-19 18:00:00,17.2,93,7.3,0.0,1015.0,0.0,87,16.1
2016-11-19 19:00:00,17.0,94,7.4,0.0,1015.3,0.0,86,16.0
2016-11-19 20:00:00,16.9,94,8.0,0.0,1015.7,0.0,89,15.8
2016-11-19 21:00:00,16.8,94,8.5,0.0,1016.0,0.2,99,15.8
2016-11-19 22:00:00,16.6,95,9.2,0.0,1016.3,0.0,100,15.8
2016-11-19 23:00:00,16.5,95,11.1,0.0,1016.4,0.1,100,15.7
2016-11-20 00:00:00,16.2,96,12.9,0.0,1016.7,0.2,100,15.6
